id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
605400,SUD-2025-1-18621-390.1,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""AllAfrica,2025-11-13,UN Calls for Immediate Action to Halt 'Horrific Atrocities' in Sudan

AU 	
Joshua Odeyemi""",AllAfrica,2025-11-13,"UN Calls for Immediate Action to Halt 'Horrific Atrocities' in Sudan

AU 	
Joshua Odeyemi",A Joint Consultative Committee,1,El Obeid town,"Station 13, south of Al-Obeid city",North Kordofan state,Shiekan district,13.18421,30.21669,POINT (30.21669 13.18421),148741,Sudan,625,Africa,1,1,2025-11-07,2025-11-07,0,0,4,0,4,4,4,625,
602665,SUD-2025-1-18621-348,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,2,"""Sudan War Monitor,2025-11-08,The Founding Alliance renews its bombing of the city of Dilling in South Kordofan State."";""AllAfrica,2025-11-13,UN Calls for Immediate Action to Halt 'Horrific Atrocities' in Sudan

AU 	
Joshua Odeyemi""",Sudan War Monitor;AllAfrica,2025-11-08;2025-11-13,"The Founding Alliance renews its bombing of the city of Dilling in South Kordofan State.;UN Calls for Immediate Action to Halt 'Horrific Atrocities' in Sudan

AU 	
Joshua Odeyemi",Sudan War Monitor; A Joint Consultative Committee,1,Dilling town,"Dilling city market, al-Ma'asir neighborhood, al-Malikiyah neighborhood, and al-Radif neighborhood",South Kordofan state,Dilling district,12.05,29.65,POINT (29.65 12.05),147300,Sudan,625,Africa,1,1,2025-11-07,2025-11-07,0,0,5,0,5,5,5,625,
602661,SUD-2025-1-18621-350,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,2,"""Sudan War Monitor,2025-11-10,The army repelled an attack on the 22nd Infantry Division in Babanusa, West Kordofan State."";""Sudan War Monitor,2025-11-10,The Rapid Support Forces are shelling the 22nd Division in Babanusa, West Kordofan, with heavy artillery and drones.""",Sudan War Monitor;Sudan War Monitor,2025-11-10;2025-11-10,"The army repelled an attack on the 22nd Infantry Division in Babanusa, West Kordofan State.;The Rapid Support Forces are shelling the 22nd Division in Babanusa, West Kordofan, with heavy artillery and drones.",The Guidance and Services Division of the 22nd Division's Media Department,2,Babanusa town,the 22nd Infantry Division of the army in Babnusa,West Kordofan state,Abyei - Muglad district,11.33333,27.8,POINT (27.8 11.33333),145856,Sudan,625,Africa,1,1,2025-11-09,2025-11-09,2,0,0,0,2,2,2,625,
604278,SUD-2025-1-18621-357,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""Sudan War Monitor,2025-11-13,Fierce battles are taking place between the army and the Rapid Support Forces for control of the 22nd Infantry Division in Babanusa, West Kordofan State.""",Sudan War Monitor,2025-11-13,"Fierce battles are taking place between the army and the Rapid Support Forces for control of the 22nd Infantry Division in Babanusa, West Kordofan State.",Sources from the Sudan War Monitor,2,Wad Banda town,city of Wadbanda,West Kordofan state,El Nahud district,13.1,27.95,POINT (27.95 13.1),148736,Sudan,625,Africa,1,1,2025-11-10,2025-11-10,0,2,0,0,2,2,2,625,
605399,SUD-2025-1-18621-389,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""BBC Monitoring News Alert,2025-11-12,Sudanese army airstrikes kill dozens of RSF fighters in Darfur
CR 	Source: Ultra Sudan, in Arabic, 11 Nov 25""",BBC Monitoring News Alert,2025-11-12,"Sudanese army airstrikes kill dozens of RSF fighters in Darfur
CR 	Source: Ultra Sudan, in Arabic, 11 Nov 25",Military sources,2,Beliel locality,"RSF training camp in Bilel area, near Nyala",South Darfur state,Nyala district,11.968041,25.095397,POINT (25.095397 11.968041),146571,Sudan,625,Africa,1,1,2025-11-11,2025-11-11,0,24,0,0,24,24,24,625,
604263,SUD-2025-1-18621-356,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""Sudan War Monitor,2025-11-13,Fierce battles are taking place between the army and the Rapid Support Forces for control of the 22nd Infantry Division in Babanusa, West Kordofan State.""",Sudan War Monitor,2025-11-13,"Fierce battles are taking place between the army and the Rapid Support Forces for control of the 22nd Infantry Division in Babanusa, West Kordofan State.",Sudan War Monitor,2,Babanusa town,the 22nd Infantry Division in Babnusa,West Kordofan state,Abyei - Muglad district,11.33333,27.8,POINT (27.8 11.33333),145856,Sudan,625,Africa,1,1,2025-11-12,2025-11-12,5,1,0,0,6,6,6,625,
604290,SUD-2025-1-18621-359,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,2,"""Sudan War Monitor,2025-11-15,The course of military operations in the states of West and South Kordofan"";""Sudan Tribune,2025-11-15,One engineer killed in drone attack on Bashayer oil station""",Sudan War Monitor;Sudan Tribune,2025-11-15;2025-11-15,The course of military operations in the states of West and South Kordofan;One engineer killed in drone attack on Bashayer oil station,Sudan War Monitor,1,Heglig town,the headquarters of the 90th Brigade in Heglig,West Kordofan state,Abyei district,9.999444,29.398611,POINT (29.398611 9.999444),143699,Sudan,625,Africa,1,1,2025-11-13,2025-11-13,2,0,0,0,2,2,2,625,
604255,SUD-2025-1-18621-354,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,4,"""Darfur 24,2025-11-13,An engineer was killed and others were injured in a drone strike on the Heglig oil field."";""Sudan War Monitor,2025-11-15,The course of military operations in the states of West and South Kordofan"";""Sudan Tribune,2025-11-15,One engineer killed in drone attack on Bashayer oil station"";""ACJPS,2025-12-08,ACJPS NEWSLETTER: HUMAN RIGHTS VIOLATIONS IN SUDAN, OCTOBER TO NOVEMBER 2025""",Darfur 24;Sudan War Monitor;Sudan Tribune;ACJPS,2025-11-13;2025-11-15;2025-11-15;2025-12-08,"An engineer was killed and others were injured in a drone strike on the Heglig oil field.;The course of military operations in the states of West and South Kordofan;One engineer killed in drone attack on Bashayer oil station;ACJPS NEWSLETTER: HUMAN RIGHTS VIOLATIONS IN SUDAN, OCTOBER TO NOVEMBER 2025",an eyewittness,2,Heglig town,The Heglig oil field,West Kordofan state,Abyei district,9.999444,29.398611,POINT (29.398611 9.999444),143699,Sudan,625,Africa,1,1,2025-11-13,2025-11-13,0,0,1,0,1,1,1,625,
604293,SUD-2025-1-18621-362,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""Sudan War Monitor,2025-11-16,The start of direct military confrontations between the army and the Rapid Support Forces in Babanusa, West Kordofan State""",Sudan War Monitor,2025-11-16,"The start of direct military confrontations between the army and the Rapid Support Forces in Babanusa, West Kordofan State",Civilian sources from the city of Abu Zabad,1,Abu Zabad town,city of Abu Zabad,West Kordofan state,El Nahud district,12.352158,29.231872,POINT (29.231872 12.352158),147299,Sudan,625,Africa,1,1,2025-11-14,2025-11-14,0,0,5,0,5,5,5,625,
604284,SUD-2025-1-18621-358,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""Sudan War Monitor,2025-11-15,The course of military operations in the states of West and South Kordofan""",Sudan War Monitor,2025-11-15,The course of military operations in the states of West and South Kordofan,Sudan War Monitor,2,Babanusa town,the 22nd Infantry Division in Babanusa,West Kordofan state,Abyei - Muglad district,11.33333,27.8,POINT (27.8 11.33333),145856,Sudan,625,Africa,1,1,2025-11-14,2025-11-14,1,5,0,0,6,6,6,625,
604256,SUD-2025-1-18621-355,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,3,"""Darfur 24,2025-11-15,One dead and several injured in a bombing of an oil station in White Nile State"";""Sudan Tribune,2025-11-15,One engineer killed in drone attack on Bashayer oil station"";""ACJPS,2025-12-08,ACJPS NEWSLETTER: HUMAN RIGHTS VIOLATIONS IN SUDAN, OCTOBER TO NOVEMBER 2025""",Darfur 24;Sudan Tribune;ACJPS,2025-11-15;2025-11-15;2025-12-08,"One dead and several injured in a bombing of an oil station in White Nile State;One engineer killed in drone attack on Bashayer oil station;ACJPS NEWSLETTER: HUMAN RIGHTS VIOLATIONS IN SUDAN, OCTOBER TO NOVEMBER 2025",,2,Al Jabalain town,oil pumping station in the Al-Mukhalif area of ​​Al-Jabalain locality,White Nile state,El Jabalian district,12.595508,32.807874,POINT (32.807874 12.595508),148026,Sudan,625,Africa,1,1,2025-11-15,2025-11-15,0,0,1,0,1,1,1,625,
604292,SUD-2025-1-18621-361,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""Sudan War Monitor,2025-11-16,The start of direct military confrontations between the army and the Rapid Support Forces in Babanusa, West Kordofan State""",Sudan War Monitor,2025-11-16,"The start of direct military confrontations between the army and the Rapid Support Forces in Babanusa, West Kordofan State",Sudan War Monitor,2,Babanusa town,the 22nd Division,West Kordofan state,Abyei - Muglad district,11.33333,27.8,POINT (27.8 11.33333),145856,Sudan,625,Africa,1,1,2025-11-15,2025-11-15,5,9,0,0,14,14,14,625,
604291,SUD-2025-1-18621-360,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,4,"""Sudan War Monitor,2025-11-16,The start of direct military confrontations between the army and the Rapid Support Forces in Babanusa, West Kordofan State"";""Sudan War Monitor,2025-11-17,Military battles escalate in the greater Kordofan states"";""Sudan War Monitor,2025-11-19,The course of military operations in the Greater Kordofan states"";""BBC Monitoring News Alert,2025-11-17,Sudan's army 'repels' RSF attack on major base in southern town
CR 	Source: Ultra Sudan in Arabic on 16 Nov 25""",Sudan War Monitor;Sudan War Monitor;Sudan War Monitor;BBC Monitoring News Alert,2025-11-16;2025-11-17;2025-11-19;2025-11-17,"The start of direct military confrontations between the army and the Rapid Support Forces in Babanusa, West Kordofan State;Military battles escalate in the greater Kordofan states;The course of military operations in the Greater Kordofan states;Sudan's army 'repels' RSF attack on major base in southern town
CR 	Source: Ultra Sudan in Arabic on 16 Nov 25",reports from sources at the Sudan War Monitor; military sources,2,Babanusa town,the 22nd Infantry Division in Babnusa,West Kordofan state,Abyei - Muglad district,11.33333,27.8,POINT (27.8 11.33333),145856,Sudan,625,Africa,1,1,2025-11-16,2025-11-16,28,15,0,0,43,43,43,625,
604245,SUD-2025-1-18621-353,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,4,"""Darfur 24,2025-11-16,29 killed and wounded in drone strike on gold mine in North Darfur"";""Sudan War Monitor,2025-11-17,A march caused the death and injury of dozens of workers at an artisanal mining site in Al-Malha locality."";""Sudan Tribune,2025-11-16,10 killed in suspected army drone strike on North Darfur mine"";""ACJPS,2025-12-08,ACJPS NEWSLETTER: HUMAN RIGHTS VIOLATIONS IN SUDAN, OCTOBER TO NOVEMBER 2025""",Darfur 24;Sudan War Monitor;Sudan Tribune;ACJPS,2025-11-16;2025-11-17;2025-11-16;2025-12-08,"29 killed and wounded in drone strike on gold mine in North Darfur;A march caused the death and injury of dozens of workers at an artisanal mining site in Al-Malha locality.;10 killed in suspected army drone strike on North Darfur mine;ACJPS NEWSLETTER: HUMAN RIGHTS VIOLATIONS IN SUDAN, OCTOBER TO NOVEMBER 2025",An eyewitness; Sudan War Monitor's sources,5,El Malha locality,"Al-Manjam market of the Tagru mine, on the border between the Northern State and the Darfur region, Al-Malha locality",North Darfur state,El Malha district,17.335248,26.589827,POINT (26.589827 17.335248),154494,Sudan,625,Africa,1,1,2025-11-16,2025-11-16,0,0,15,0,15,15,15,625,
604305,SUD-2025-1-18621-363,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,2,"""Sudan War Monitor,2025-11-17,Military battles escalate in the greater Kordofan states"";""Sudan Tribune,2025-11-18,Clashes continue for a second day in three locations in North Kordofan""",Sudan War Monitor;Sudan Tribune,2025-11-17;2025-11-18,Military battles escalate in the greater Kordofan states;Clashes continue for a second day in three locations in North Kordofan,RSF; the Sudan Shield Forces,2,Umm Sayyalah town,Umm Sayala area,North Kordofan state,Shiekan district,14.398465,31.138649,POINT (31.138649 14.398465),150183,Sudan,625,Africa,1,1,2025-11-17,2025-11-17,0,3,0,0,3,5,3,625,
604311,SUD-2025-1-18621-364,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""Sudan War Monitor,2025-11-17,Military battles escalate in the greater Kordofan states""",Sudan War Monitor,2025-11-17,Military battles escalate in the greater Kordofan states,Sudan War Monitor,2,Bara town,"city of Bara,",North Kordofan state,Bara district,13.698922,30.369816,POINT (30.369816 13.698922),149461,Sudan,625,Africa,1,1,2025-11-17,2025-11-17,0,3,0,0,3,3,3,625,
604312,SUD-2025-1-18621-365,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""Sudan War Monitor,2025-11-17,Military battles escalate in the greater Kordofan states""",Sudan War Monitor,2025-11-17,Military battles escalate in the greater Kordofan states,The 14th Infantry Division in Kadugli,2,Hilla Barno village,"Hilla Barno area, located west of Kadugli city",South Kordofan state,Kadugli district,11.2739,29.4772,POINT (29.4772 11.2739),145859,Sudan,625,Africa,1,1,2025-11-17,2025-11-17,0,3,0,0,3,3,3,625,
604885,SUD-2025-1-18621-378,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""Sudan War Monitor,2025-11-25,Military clashes continue between the army and the Rapid Support Forces in the North and West Kordofan states.""",Sudan War Monitor,2025-11-25,Military clashes continue between the army and the Rapid Support Forces in the North and West Kordofan states.,Sudan War Monitor,2,Babanusa town,22nd Infantry Division in Babnusa,West Kordofan state,Abyei - Muglad district,11.33333,27.8,POINT (27.8 11.33333),145856,Sudan,625,Africa,2,2,2025-11-17,2025-11-21,2,0,0,0,2,2,2,625,
606031,SUD-2025-1-18621-397,2025,true,Check type of violence,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""Reuters News,2025-11-26,MSF pulls out of Darfur hospital after fatal shooting""",Reuters News,2025-11-26,MSF pulls out of Darfur hospital after fatal shooting,Medicins Sans Frontieres,1,Zalingei town,Zalingei Hospital,Central Darfur state,Zalingei district,12.883333,23.466667,POINT (23.466667 12.883333),148007,Sudan,625,Africa,1,1,2025-11-18,2025-11-18,0,0,1,0,1,1,1,625,
604517,SUD-2025-1-18621-366,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""Sudan War Monitor,2025-11-19,The course of military operations in the Greater Kordofan states""",Sudan War Monitor,2025-11-19,The course of military operations in the Greater Kordofan states,sources of Sudan War Monitor,5,Abu Haraz locality,"areas of Jabal Abu Sunun, Jabal Issa, Al-Ayyara and Abu Qud located west of the city of Al-Abyad",North Kordofan state,Bara district,13.09,29.888888,POINT (29.888888 13.09),148740,Sudan,625,Africa,1,1,2025-11-18,2025-11-18,0,5,0,0,5,5,5,625,
604522,SUD-2025-1-18621-367.1,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""Sudan War Monitor,2025-11-19,The course of military operations in the Greater Kordofan states""",Sudan War Monitor,2025-11-19,The course of military operations in the Greater Kordofan states,military sources,2,Bara town,Al-Mazroub area and the city of Bara,North Kordofan state,Bara district,13.698922,30.369816,POINT (30.369816 13.698922),149461,Sudan,625,Africa,1,1,2025-11-18,2025-11-18,0,1,0,0,1,1,1,625,
604523,SUD-2025-1-18621-367.2,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""Sudan War Monitor,2025-11-19,The course of military operations in the Greater Kordofan states""",Sudan War Monitor,2025-11-19,The course of military operations in the Greater Kordofan states,military sources,2,Al-Mazroub town,Al-Mazroub area and the city of Bara,North Kordofan state,Shiekan district,13.899672,29.319574,POINT (29.319574 13.899672),149459,Sudan,625,Africa,1,1,2025-11-18,2025-11-18,0,1,0,0,1,1,1,625,
604525,SUD-2025-1-18621-368,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""Sudan War Monitor,2025-11-19,The course of military operations in the Greater Kordofan states""",Sudan War Monitor,2025-11-19,The course of military operations in the Greater Kordofan states,,2,Babanusa town,22nd Infantry Division in Babnusa,West Kordofan state,Abyei - Muglad district,11.33333,27.8,POINT (27.8 11.33333),145856,Sudan,625,Africa,1,1,2025-11-18,2025-11-18,0,2,0,0,2,2,2,625,
604881,SUD-2025-1-18621-375,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""Sudan War Monitor,2025-11-25,Military clashes continue between the army and the Rapid Support Forces in the North and West Kordofan states.""",Sudan War Monitor,2025-11-25,Military clashes continue between the army and the Rapid Support Forces in the North and West Kordofan states.,Sudan War Monitor,2,El Obeid town,western Al-Abyad operations axis,North Kordofan state,Shiekan district,13.18421,30.21669,POINT (30.21669 13.18421),148741,Sudan,625,Africa,1,1,2025-11-20,2025-11-20,1,1,0,0,2,2,2,625,
604882,SUD-2025-1-18621-373,2025,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""Sudan War Monitor,2025-11-25,Military clashes continue between the army and the Rapid Support Forces in the North and West Kordofan states.""",Sudan War Monitor,2025-11-25,Military clashes continue between the army and the Rapid Support Forces in the North and West Kordofan states.,Sudan War Monitor,5,Abu Haraz locality,"Jabal Abu Sunun axis, west of Al-Abyad city",North Kordofan state,Bara district,13.09,29.888888,POINT (29.888888 13.09),148740,Sudan,625,Africa,1,1,2025-11-20,2025-11-20,0,1,0,0,1,1,1,625,
